created_at,text
,Monday at ⁦@thecityofhbg⁩ John Harris High School talking civics with students and Wednesday at St. Patrick’s with ⁦@RepGleim⁩ and the ⁦@BridgeFoundatio⁩ ⁦@MandT_Bank⁩ ⁦@WasteManagement⁩ https://t.co/OqMbYCs7hB
,"RT @RavensPromos: Our Touchdown for Teachers program, presented by @MandT_Bank is still open! 

Nominate a teacher here: https://t.co/sdGYk…"
,"RT @ExpandPGC: PGCEDC and @mandt_bank present 0-100 Accelerator Program, a multi-week program and pitch competition w/ cash prizes up to $4…"
,"RT @ExpandPGC: PGCEDC and @mandt_bank present 0-100 Accelerator Program, a multi-week program and pitch competition w/ cash prizes up to $4…"
,"PGCEDC and @mandt_bank present 0-100 Accelerator Program, a multi-week program and pitch competition w/ cash prizes up to $4,500! Starts: 4/25/24-6/14/24 w/ Registration Due By: April 5, 2024. Program limited to 30 participants. Must be fluent in Spanish https://t.co/t402TWEsWr https://t.co/84YY16115a"
,"RT @RavensPromos: Our Touchdown for Teachers program, presented by @MandT_Bank is still open! 

Nominate a teacher here: https://t.co/sdGYk…"
,"@RavensPromos @Ravens @MandT_Bank Baltimore Football: LAMAR COMIN' T-Shirt
BUY IT: https://t.co/ArgnOuYFyL
#RavensFlock #lamar #BaltimoreRavens #lamarjackson"
,"@RavensPromos @Ravens @MandT_Bank JACKSON-HENRY '24 T-Shirt
buy it: https://t.co/gB6HePaYsd
#RavensFlock #BaltimoreRavens #DerrickHenry #lamarjackson #JACKSON_HENRY"
,"@RavensPromos @Ravens @MandT_Bank DERRICK HENRY COME AT THE KING, YOU BEST NOT MISS T-Shirt
BUY IT: https://t.co/R2IgFB6jqf
#RavensFlock #BaltimoreRavens #DerrickHenry"
,@RavensPromos @Ravens @MandT_Bank https://t.co/5RzyvyGXBF
,"RT @RavensPromos: Our Touchdown for Teachers program, presented by @MandT_Bank is still open! 

Nominate a teacher here: https://t.co/sdGYk…"
,"RT @RavensPromos: Our Touchdown for Teachers program, presented by @MandT_Bank is still open! 

Nominate a teacher here: https://t.co/sdGYk…"
,"RT @RavensPromos: Our Touchdown for Teachers program, presented by @MandT_Bank is still open! 

Nominate a teacher here: https://t.co/sdGYk…"
,"RT @RavensPromos: Our Touchdown for Teachers program, presented by @MandT_Bank is still open! 

Nominate a teacher here: https://t.co/sdGYk…"
,@MandT_Bank can yall fix your FUCKING APP. Shit doesn’t work 80% of the time “sorry for the inconvenience” ffs do better.
,"@Mirabito @VisionsFCU @MandT_Bank 🎶 Happy Hour featuring live music with Alyssa Crosby and Nick G (4:30 pm - 5:30 pm)
📻 Media Sponsors: @townsquaremedia and @wicztv"
,"@Mirabito @VisionsFCU ⚾ Opening Night presented by @MandT_Bank
🆓 2024 Magnet Schedule giveaway presented by SVN Associates and the Binghamton Baseball Booster Club (1st 1,000 fans)
🎆 Miller Auto Team Fireworks Series"
